 ******* Program HYDRUS
 ******* Welcome to HYDRUS-1D                                                    
 Date:  30. 5.    Time:  12: 0:52
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     742.9900 -0.35917E+00  0.00000E+00 -0.35917E+00  0.00000E+00  0.22274E-01 -0.26901E+02  0.11102E+03 -0.43564E+02  0.76395E+02 -0.70850E+02 -0.37833E+03 -0.36564E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12684E+03  0.68709E+02  0.25145E+02  21196  0.00000E+00      0.000
     743.9900 -0.27261E-02  0.00000E+00 -0.27266E-02  0.00000E+00 -0.16260E-01 -0.26907E+02  0.11102E+03 -0.43570E+02  0.76395E+02 -0.70860E+02 -0.42457E+03 -0.36552E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12684E+03  0.68721E+02  0.25151E+02  21224  0.00000E+00      0.000
     744.9900  0.51309E-02  0.00000E+00  0.51313E-02  0.00000E+00 -0.36307E-01 -0.26902E+02  0.11102E+03 -0.43565E+02  0.76395E+02 -0.70874E+02 -0.43965E+03 -0.36612E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12684E+03  0.68722E+02  0.25156E+02  21230  0.00000E+00      0.000
     745.9900  0.41401E-02  0.00000E+00  0.41410E-02  0.00000E+00  0.20047E-01 -0.26898E+02  0.11102E+03 -0.43561E+02  0.76395E+02 -0.70890E+02 -0.44983E+03 -0.36692E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12683E+03  0.68724E+02  0.25164E+02  21253  0.00000E+00      0.000
     746.9900  0.17017E-02  0.00000E+00  0.17023E-02  0.00000E+00  0.21383E-01 -0.26896E+02  0.11102E+03 -0.43559E+02  0.76395E+02 -0.70899E+02 -0.45672E+03 -0.36771E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12683E+03  0.68725E+02  0.25165E+02  21258  0.00000E+00      0.000
     747.9900  0.25195E-02  0.00000E+00  0.25194E-02  0.00000E+00  0.13810E-01 -0.26894E+02  0.11102E+03 -0.43557E+02  0.76395E+02 -0.70882E+02 -0.46273E+03 -0.36848E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12682E+03  0.68725E+02  0.25168E+02  21261  0.00000E+00      0.000
     748.9900  0.11798E-01  0.00000E+00  0.11798E-01  0.00000E+00 -0.16260E-01 -0.26882E+02  0.11102E+03 -0.43545E+02  0.76395E+02 -0.70880E+02 -0.47087E+03 -0.36936E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12681E+03  0.68725E+02  0.25180E+02  21264  0.00000E+00      0.000
     749.9900  0.40147E-02  0.46820E-02  0.40150E-02  0.46820E-02 -0.23388E-01 -0.26878E+02  0.11103E+03 -0.43541E+02  0.76400E+02 -0.70880E+02 -0.47429E+03 -0.37014E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12680E+03  0.68731E+02  0.25190E+02  21287  0.00000E+00      0.000
     750.9900  0.11946E-01  0.35969E-01  0.11946E-01  0.35969E-01  0.89097E-02 -0.26866E+02  0.11106E+03 -0.43529E+02  0.76435E+02 -0.70865E+02 -0.48394E+03 -0.37140E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12676E+03  0.68731E+02  0.25202E+02  21292  0.00000E+00      0.000
     751.9900  0.58769E-02  0.19249E-01  0.58772E-02  0.19249E-01  0.10246E-01 -0.26860E+02  0.11108E+03 -0.43523E+02  0.76455E+02 -0.70851E+02 -0.48753E+03 -0.37238E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12673E+03  0.68734E+02  0.25211E+02  21315  0.00000E+00      0.000
     752.9900  0.33884E-02  0.12109E-01  0.33879E-02  0.12109E-01  0.21829E-01 -0.26857E+02  0.11109E+03 -0.43520E+02  0.76467E+02 -0.70848E+02 -0.49005E+03 -0.37314E+03  0.00000E+00  0.00000E+00  0.23607E-02  0.12671E+03  0.68737E+02  0.25217E+02  21338  0.00000E+00      0.000
     753.9900 -0.31846E-01  0.00000E+00 -0.31846E-01  0.00000E+00  0.66823E-02 -0.26888E+02  0.11109E+03 -0.43551E+02  0.76467E+02 -0.70855E+02 -0.47723E+03 -0.37304E+03  0.00000E+00  0.00000E+00  0.23608E-02  0.12674E+03  0.68778E+02  0.25226E+02  21361  0.00000E+00      0.000
     754.9900 -0.37257E-01  0.00000E+00 -0.37257E-01  0.00000E+00 -0.82415E-02 -0.26925E+02  0.11109E+03 -0.43588E+02  0.76467E+02 -0.70855E+02 -0.47172E+03 -0.37279E+03  0.00000E+00  0.00000E+00  0.23608E-02  0.12678E+03  0.68819E+02  0.25230E+02  21384  0.00000E+00      0.000
     755.9900 -0.74587E-02  0.00000E+00 -0.74584E-02  0.00000E+00 -0.60140E-02 -0.26933E+02  0.11109E+03 -0.43596E+02  0.76467E+02 -0.70865E+02 -0.47982E+03 -0.37301E+03  0.00000E+00  0.00000E+00  0.23608E-02  0.12678E+03  0.68835E+02  0.25239E+02  21389  0.00000E+00      0.000
     756.9900 -0.33359E+00  0.00000E+00 -0.33359E+00  0.00000E+00  0.13810E-01 -0.27263E+02  0.11109E+03 -0.43926E+02  0.76467E+02 -0.70858E+02 -0.39862E+03 -0.36805E+03  0.00000E+00  0.00000E+00  0.23608E-02  0.12711E+03  0.69177E+02  0.25250E+02  21430  0.00000E+00      0.000
     757.9900 -0.97722E-01  0.00000E+00 -0.97721E-01  0.00000E+00 -0.55686E-02 -0.27363E+02  0.11109E+03 -0.44027E+02  0.76467E+02 -0.70860E+02 -0.42159E+03 -0.36643E+03  0.00000E+00  0.00000E+00  0.23608E-02  0.12721E+03  0.69305E+02  0.25279E+02  21456  0.00000E+00      0.000
     758.9900  0.13218E-01  0.22406E-01  0.13218E-01  0.22406E-01 -0.22497E-01 -0.27351E+02  0.11112E+03 -0.44014E+02  0.76489E+02 -0.70868E+02 -0.45381E+03 -0.36716E+03  0.00000E+00  0.00000E+00  0.23608E-02  0.12718E+03  0.69313E+02  0.25299E+02  21479  0.00000E+00      0.000
     759.9900 -0.70403E+00  0.00000E+00 -0.70403E+00  0.00000E+00  0.24947E-01 -0.28048E+02  0.11112E+03 -0.44711E+02  0.76489E+02 -0.70869E+02 -0.34705E+03 -0.35847E+03  0.00000E+00  0.00000E+00  0.23611E-02  0.12787E+03  0.70032E+02  0.25321E+02  21536  0.00000E+00      0.000
     760.9900 -0.18744E+00  0.00000E+00 -0.18744E+00  0.00000E+00 -0.39425E-01 -0.28241E+02  0.11112E+03 -0.44904E+02  0.76489E+02 -0.70867E+02 -0.37836E+03 -0.35500E+03  0.00000E+00  0.00000E+00  0.23611E-02  0.12806E+03  0.70245E+02  0.25341E+02  21571  0.00000E+00      0.000
     761.9900 -0.95791E+00  0.00000E+00 -0.95792E+00  0.00000E+00  0.17374E-01 -0.29191E+02  0.11112E+03 -0.45854E+02  0.76489E+02 -0.70867E+02 -0.31656E+03 -0.34505E+03  0.00000E+00  0.00000E+00  0.23611E-02  0.12901E+03  0.71207E+02  0.25352E+02  21621  0.00000E+00      0.000
     762.9900 -0.53559E-01  0.00000E+00 -0.53558E-01  0.00000E+00 -0.11360E-01 -0.29254E+02  0.11112E+03 -0.45917E+02  0.76489E+02 -0.70880E+02 -0.37148E+03 -0.34337E+03  0.00000E+00  0.00000E+00  0.23611E-02  0.12907E+03  0.71300E+02  0.25383E+02  21658  0.00000E+00      0.000
     763.9900 -0.27948E-01  0.60086E-01 -0.27948E-01  0.60086E-01 -0.20492E-01 -0.29282E+02  0.11117E+03 -0.45945E+02  0.76549E+02 -0.70883E+02 -0.39368E+03 -0.34429E+03  0.00000E+00  0.00000E+00  0.23618E-02  0.12904E+03  0.71370E+02  0.25425E+02  21682  0.00000E+00      0.000
     764.9900  0.10011E-01  0.45378E-01  0.10010E-01  0.45378E-01 -0.11360E-01 -0.29272E+02  0.11122E+03 -0.45935E+02  0.76594E+02 -0.70886E+02 -0.41488E+03 -0.34600E+03  0.00000E+00  0.00000E+00  0.23618E-02  0.12898E+03  0.71382E+02  0.25447E+02  21688  0.00000E+00      0.000
     765.9900  0.15556E-01  0.46838E-01  0.15557E-01  0.46838E-01 -0.50563E-01 -0.29257E+02  0.11127E+03 -0.45920E+02  0.76641E+02 -0.70884E+02 -0.42970E+03 -0.34777E+03  0.00000E+00  0.00000E+00  0.23618E-02  0.12891E+03  0.71382E+02  0.25463E+02  21693  0.00000E+00      0.000
     766.9900  0.90770E-02  0.28884E-01  0.90770E-02  0.28884E-01 -0.18933E-01 -0.29247E+02  0.11130E+03 -0.45911E+02  0.76670E+02 -0.70887E+02 -0.43838E+03 -0.34913E+03  0.00000E+00  0.00000E+00  0.23618E-02  0.12887E+03  0.71385E+02  0.25474E+02  21716  0.00000E+00      0.000
     767.9900 -0.81614E-02  0.27571E-01 -0.81615E-02  0.27571E-01 -0.20047E-02 -0.29255E+02  0.11132E+03 -0.45919E+02  0.76698E+02 -0.70892E+02 -0.44144E+03 -0.35016E+03  0.00000E+00  0.00000E+00  0.23618E-02  0.12885E+03  0.71413E+02  0.25494E+02  21739  0.00000E+00      0.000
     768.9900  0.85658E-02  0.63831E-01  0.85661E-02  0.63831E-01 -0.24279E-01 -0.29247E+02  0.11139E+03 -0.45910E+02  0.76761E+02 -0.70894E+02 -0.45491E+03 -0.35191E+03  0.00000E+00  0.00000E+00  0.23618E-02  0.12878E+03  0.71435E+02  0.25524E+02  21762  0.00000E+00      0.000
     769.9900  0.14257E-02  0.88857E-01  0.14263E-02  0.88857E-01 -0.80187E-02 -0.29246E+02  0.11148E+03 -0.45909E+02  0.76850E+02 -0.70903E+02 -0.46445E+03 -0.35392E+03  0.00000E+00  0.00000E+00  0.23618E-02  0.12869E+03  0.71476E+02  0.25567E+02  21785  0.00000E+00      0.000
     770.9900  0.34999E-01  0.10693E+00  0.34999E-01  0.10693E+00 -0.14256E-01 -0.29211E+02  0.11158E+03 -0.45874E+02  0.76957E+02 -0.70897E+02 -0.48934E+03 -0.35676E+03  0.00000E+00  0.00000E+00  0.23618E-02  0.12855E+03  0.71479E+02  0.25604E+02  21808  0.00000E+00      0.000
     771.9900 -0.16659E-01  0.19875E-02 -0.16658E-01  0.19875E-02 -0.82415E-02 -0.29227E+02  0.11159E+03 -0.45890E+02  0.76960E+02 -0.70896E+02 -0.47275E+03 -0.35699E+03  0.00000E+00  0.00000E+00  0.23630E-02  0.12856E+03  0.71506E+02  0.25616E+02  21831  0.00000E+00      0.000
     772.9900  0.60741E-02  0.20195E-01  0.60744E-02  0.20195E-01  0.23165E-01 -0.29221E+02  0.11161E+03 -0.45884E+02  0.76980E+02 -0.70899E+02 -0.47938E+03 -0.35783E+03  0.00000E+00  0.00000E+00  0.23630E-02  0.12853E+03  0.71510E+02  0.25625E+02  21854  0.00000E+00      0.000
     773.9900  0.47787E-02  0.15942E-01  0.47788E-02  0.15942E-01  0.53458E-02 -0.29216E+02  0.11162E+03 -0.45880E+02  0.76996E+02 -0.70891E+02 -0.48155E+03 -0.35855E+03  0.00000E+00  0.00000E+00  0.23630E-02  0.12851E+03  0.71512E+02  0.25633E+02  21877  0.00000E+00      0.000
     774.9900 -0.27174E-01  0.00000E+00 -0.27173E-01  0.00000E+00 -0.10023E-01 -0.29243E+02  0.11162E+03 -0.45906E+02  0.76996E+02 -0.70902E+02 -0.47005E+03 -0.35843E+03  0.00000E+00  0.00000E+00  0.23632E-02  0.12853E+03  0.71546E+02  0.25640E+02  21900  0.00000E+00      0.000
     775.9900 -0.20939E+00  0.00000E+00 -0.20939E+00  0.00000E+00 -0.22497E-01 -0.29451E+02  0.11162E+03 -0.46114E+02  0.76996E+02 -0.70905E+02 -0.41657E+03 -0.35534E+03  0.00000E+00  0.00000E+00  0.23632E-02  0.12874E+03  0.71761E+02  0.25647E+02  21933  0.00000E+00      0.000
     776.9900  0.16109E-01  0.00000E+00  0.16109E-01  0.00000E+00  0.16928E-01 -0.29437E+02  0.11162E+03 -0.46100E+02  0.76996E+02 -0.70902E+02 -0.45620E+03 -0.35571E+03  0.00000E+00  0.00000E+00  0.23632E-02  0.12872E+03  0.71763E+02  0.25663E+02  21944  0.00000E+00      0.000
     777.9900 -0.10348E+00  0.00000E+00 -0.10348E+00  0.00000E+00 -0.37421E-01 -0.29539E+02  0.11162E+03 -0.46202E+02  0.76996E+02 -0.70911E+02 -0.43056E+03 -0.35439E+03  0.00000E+00  0.00000E+00  0.23632E-02  0.12882E+03  0.71881E+02  0.25678E+02  21969  0.00000E+00      0.000
     778.9900  0.98061E-02  0.00000E+00  0.98061E-02  0.00000E+00  0.26729E-02 -0.29531E+02  0.11162E+03 -0.46194E+02  0.76996E+02 -0.70907E+02 -0.45711E+03 -0.35493E+03  0.00000E+00  0.00000E+00  0.23632E-02  0.12881E+03  0.71885E+02  0.25691E+02  21992  0.00000E+00      0.000
     779.9900  0.11015E-01  0.34004E-01  0.11015E-01  0.34004E-01 -0.24502E-02 -0.29520E+02  0.11166E+03 -0.46183E+02  0.77029E+02 -0.70900E+02 -0.46970E+03 -0.35612E+03  0.00000E+00  0.00000E+00  0.23632E-02  0.12877E+03  0.71887E+02  0.25704E+02  22015  0.00000E+00      0.000
     780.9900 -0.30857E+00  0.00000E+00 -0.30857E+00  0.00000E+00 -0.20715E-01 -0.29825E+02  0.11166E+03 -0.46488E+02  0.77030E+02 -0.70901E+02 -0.39619E+03 -0.35199E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.12907E+03  0.72213E+02  0.25724E+02  22056  0.00000E+00      0.000
     781.9900 -0.13718E+01  0.00000E+00 -0.13718E+01  0.00000E+00 -0.18933E-01 -0.31186E+02  0.11166E+03 -0.47849E+02  0.77030E+02 -0.70903E+02 -0.30138E+03 -0.33644E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13043E+03  0.73593E+02  0.25743E+02  22124  0.00000E+00      0.000
     782.9900 -0.19469E+00  0.00000E+00 -0.19469E+00  0.00000E+00  0.50785E-01 -0.31393E+02  0.11166E+03 -0.48056E+02  0.77030E+02 -0.70897E+02 -0.35169E+03 -0.33224E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13064E+03  0.73827E+02  0.25771E+02  22165  0.00000E+00      0.000
     783.9900  0.22069E-01  0.41953E-01  0.22071E-01  0.41953E-01  0.44549E-03 -0.31373E+02  0.11170E+03 -0.48036E+02  0.77071E+02 -0.70909E+02 -0.39095E+03 -0.33314E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13057E+03  0.73832E+02  0.25796E+02  22192  0.00000E+00      0.000
     784.9900  0.31419E-02  0.35102E-01  0.31422E-02  0.35102E-01 -0.18933E-01 -0.31369E+02  0.11173E+03 -0.48032E+02  0.77106E+02 -0.70911E+02 -0.40708E+03 -0.33442E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13053E+03  0.73849E+02  0.25816E+02  22215  0.00000E+00      0.000
     785.9900  0.16601E-01  0.49982E-01  0.16600E-01  0.49982E-01  0.93552E-02 -0.31353E+02  0.11178E+03 -0.48016E+02  0.77156E+02 -0.70905E+02 -0.42326E+03 -0.33606E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13047E+03  0.73849E+02  0.25833E+02  22221  0.00000E+00      0.000
     786.9900  0.14220E-01  0.44722E-01  0.14221E-01  0.44722E-01 -0.31407E-01 -0.31339E+02  0.11183E+03 -0.48002E+02  0.77201E+02 -0.70909E+02 -0.43422E+03 -0.33754E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13041E+03  0.73852E+02  0.25850E+02  22244  0.00000E+00      0.000
     787.9900  0.50229E-02  0.17030E-01  0.50227E-02  0.17030E-01  0.19601E-01 -0.31334E+02  0.11184E+03 -0.47997E+02  0.77218E+02 -0.70902E+02 -0.43899E+03 -0.33846E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13038E+03  0.73855E+02  0.25858E+02  22267  0.00000E+00      0.000
     788.9900  0.15376E-01  0.47849E-01  0.15375E-01  0.47849E-01 -0.36307E-01 -0.31318E+02  0.11189E+03 -0.47981E+02  0.77266E+02 -0.70915E+02 -0.45018E+03 -0.33989E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13032E+03  0.73857E+02  0.25876E+02  22290  0.00000E+00      0.000
     789.9900  0.20232E-01  0.60917E-01  0.20232E-01  0.60917E-01  0.89097E-02 -0.31298E+02  0.11195E+03 -0.47961E+02  0.77327E+02 -0.70909E+02 -0.46104E+03 -0.34153E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13024E+03  0.73857E+02  0.25896E+02  22294  0.00000E+00      0.000
     790.9900  0.16451E-01  0.51437E-01  0.16450E-01  0.51437E-01 -0.46776E-02 -0.31282E+02  0.11200E+03 -0.47945E+02  0.77378E+02 -0.70912E+02 -0.46804E+03 -0.34300E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13017E+03  0.73860E+02  0.25915E+02  22317  0.00000E+00      0.000
     791.9900  0.10382E-01  0.33165E-01  0.10381E-01  0.33165E-01  0.22274E-01 -0.31271E+02  0.11204E+03 -0.47934E+02  0.77412E+02 -0.70901E+02 -0.47078E+03 -0.34406E+03  0.00000E+00  0.00000E+00  0.23636E-02  0.13013E+03  0.73863E+02  0.25929E+02  22340  0.00000E+00      0.000
     792.9900 -0.22926E-01  0.00000E+00 -0.22925E-01  0.00000E+00 -0.31407E-01 -0.31294E+02  0.11204E+03 -0.47957E+02  0.77412E+02 -0.70902E+02 -0.45943E+03 -0.34400E+03  0.00000E+00  0.00000E+00  0.23640E-02  0.13015E+03  0.73897E+02  0.25940E+02  22363  0.00000E+00      0.000
     793.9900  0.12512E-01  0.37915E-01  0.12511E-01  0.37915E-01  0.12028E-01 -0.31282E+02  0.11208E+03 -0.47945E+02  0.77449E+02 -0.70911E+02 -0.47238E+03 -0.34511E+03  0.00000E+00  0.00000E+00  0.23640E-02  0.13010E+03  0.73900E+02  0.25955E+02  22386  0.00000E+00      0.000
     794.9900  0.15464E-01  0.48114E-01  0.15464E-01  0.48114E-01  0.93552E-02 -0.31266E+02  0.11212E+03 -0.47929E+02  0.77497E+02 -0.70912E+02 -0.48107E+03 -0.34644E+03  0.00000E+00  0.00000E+00  0.23640E-02  0.13003E+03  0.73903E+02  0.25973E+02  22410  0.00000E+00      0.000
     795.9900 -0.34229E-01  0.18412E-01 -0.34229E-01  0.18412E-01  0.10246E-01 -0.31300E+02  0.11214E+03 -0.47963E+02  0.77516E+02 -0.70902E+02 -0.46580E+03 -0.34644E+03  0.00000E+00  0.00000E+00  0.23644E-02  0.13005E+03  0.73957E+02  0.25994E+02  22433  0.00000E+00      0.000
     796.9900  0.31232E-01  0.94035E-01  0.31233E-01  0.94035E-01  0.84642E-02 -0.31269E+02  0.11224E+03 -0.47933E+02  0.77609E+02 -0.70902E+02 -0.49324E+03 -0.34844E+03  0.00000E+00  0.00000E+00  0.23644E-02  0.12994E+03  0.73958E+02  0.26025E+02  22438  0.00000E+00      0.000
     797.9900 -0.50709E-01  0.30443E-01 -0.50709E-01  0.30443E-01 -0.11137E-02 -0.31319E+02  0.11227E+03 -0.47983E+02  0.77641E+02 -0.70908E+02 -0.46836E+03 -0.34832E+03  0.00000E+00  0.00000E+00  0.23651E-02  0.12996E+03  0.74035E+02  0.26053E+02  22463  0.00000E+00      0.000
     798.9900 -0.26854E+00  0.00000E+00 -0.26854E+00  0.00000E+00 -0.73505E-02 -0.31586E+02  0.11227E+03 -0.48249E+02  0.77641E+02 -0.70914E+02 -0.40628E+03 -0.34424E+03  0.00000E+00  0.00000E+00  0.23655E-02  0.13022E+03  0.74315E+02  0.26065E+02  22499  0.00000E+00      0.000
     799.9900  0.15965E-01  0.94136E-02  0.15964E-01  0.94136E-02 -0.26061E-01 -0.31572E+02  0.11228E+03 -0.48236E+02  0.77650E+02 -0.70920E+02 -0.45117E+03 -0.34449E+03  0.00000E+00  0.00000E+00  0.23655E-02  0.13020E+03  0.74320E+02  0.26084E+02  22526  0.00000E+00      0.000
     800.9900 -0.31738E-01  0.69685E-02 -0.31737E-01  0.69685E-02  0.22274E-01 -0.31604E+02  0.11228E+03 -0.48267E+02  0.77657E+02 -0.70925E+02 -0.44837E+03 -0.34438E+03  0.00000E+00  0.00000E+00  0.23655E-02  0.13022E+03  0.74368E+02  0.26100E+02  22549  0.00000E+00      0.000
     801.9900  0.13900E-01  0.43404E-01  0.13900E-01  0.43404E-01  0.15592E-01 -0.31590E+02  0.11233E+03 -0.48254E+02  0.77700E+02 -0.70924E+02 -0.46874E+03 -0.34564E+03  0.00000E+00  0.00000E+00  0.23655E-02  0.13016E+03  0.74371E+02  0.26117E+02  22572  0.00000E+00      0.000
     802.9900  0.22951E-01  0.70656E-01  0.22951E-01  0.70656E-01  0.15592E-01 -0.31567E+02  0.11240E+03 -0.48231E+02  0.77771E+02 -0.70917E+02 -0.48592E+03 -0.34753E+03  0.00000E+00  0.00000E+00  0.23655E-02  0.13007E+03  0.74373E+02  0.26142E+02  22595  0.00000E+00      0.000
     803.9900 -0.66455E-01  0.00000E+00 -0.66455E-01  0.00000E+00 -0.29179E-01 -0.31633E+02  0.11240E+03 -0.48296E+02  0.77771E+02 -0.70922E+02 -0.45718E+03 -0.34670E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.13013E+03  0.74451E+02  0.26154E+02  22620  0.00000E+00      0.000
     804.9900  0.18078E-01  0.39374E-01  0.18079E-01  0.39374E-01 -0.13142E-01 -0.31616E+02  0.11244E+03 -0.48279E+02  0.77810E+02 -0.70924E+02 -0.48234E+03 -0.34786E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.13008E+03  0.74454E+02  0.26175E+02  22644  0.00000E+00      0.000
     805.9900  0.36491E-01  0.11142E+00  0.36491E-01  0.11142E+00 -0.38534E-01 -0.31579E+02  0.11255E+03 -0.48243E+02  0.77921E+02 -0.70934E+02 -0.51197E+03 -0.35071E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.12993E+03  0.74457E+02  0.26214E+02  22667  0.00000E+00      0.000
     806.9900  0.30024E-01  0.91953E-01  0.30024E-01  0.91953E-01  0.41876E-01 -0.31549E+02  0.11264E+03 -0.48213E+02  0.78013E+02 -0.70935E+02 -0.52807E+03 -0.35319E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.12980E+03  0.74460E+02  0.26247E+02  22690  0.00000E+00      0.000
     807.9900  0.34553E-01  0.10403E+00  0.34553E-01  0.10403E+00 -0.51231E-02 -0.31515E+02  0.11274E+03 -0.48178E+02  0.78117E+02 -0.70928E+02 -0.54959E+03 -0.35596E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.12967E+03  0.74460E+02  0.26281E+02  22695  0.00000E+00      0.000
     808.9900  0.43343E-01  0.13050E+00  0.43343E-01  0.13050E+00 -0.20047E-02 -0.31472E+02  0.11287E+03 -0.48135E+02  0.78247E+02 -0.70942E+02 -0.58266E+03 -0.35937E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.12951E+03  0.74460E+02  0.26324E+02  22698  0.00000E+00      0.000
     809.9900  0.36172E-01  0.11046E+00  0.36172E-01  0.11046E+00  0.42321E-01 -0.31435E+02  0.11298E+03 -0.48099E+02  0.78358E+02 -0.70938E+02 -0.60436E+03 -0.36254E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.12936E+03  0.74462E+02  0.26363E+02  22721  0.00000E+00      0.000
     810.9900  0.25020E-01  0.75333E-01  0.25021E-01  0.75333E-01  0.16483E-01 -0.31410E+02  0.11306E+03 -0.48074E+02  0.78434E+02 -0.70945E+02 -0.60920E+03 -0.36478E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.12925E+03  0.74462E+02  0.26388E+02  22726  0.00000E+00      0.000
     811.9900  0.13523E-02  0.56216E-01  0.13524E-02  0.56216E-01 -0.46776E-02 -0.31409E+02  0.11312E+03 -0.48072E+02  0.78490E+02 -0.70945E+02 -0.58669E+03 -0.36565E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.12919E+03  0.74490E+02  0.26418E+02  22749  0.00000E+00      0.000
     812.9900  0.25468E-01  0.78588E-01  0.25468E-01  0.78588E-01  0.27620E-01 -0.31383E+02  0.11319E+03 -0.48047E+02  0.78568E+02 -0.70945E+02 -0.61410E+03 -0.36781E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.12908E+03  0.74493E+02  0.26446E+02  22772  0.00000E+00      0.000
     813.9900  0.23498E-01  0.72304E-01  0.23498E-01  0.72304E-01  0.29402E-01 -0.31360E+02  0.11327E+03 -0.48023E+02  0.78641E+02 -0.70945E+02 -0.62700E+03 -0.36978E+03  0.00000E+00  0.00000E+00  0.23664E-02  0.12899E+03  0.74496E+02  0.26472E+02  22795  0.00000E+00      0.000
     814.9900 -0.58282E-02  0.50168E-01 -0.58284E-02  0.50168E-01 -0.89097E-02 -0.31365E+02  0.11332E+03 -0.48029E+02  0.78691E+02 -0.70940E+02 -0.59621E+03 -0.37027E+03  0.00000E+00  0.00000E+00  0.23666E-02  0.12894E+03  0.74530E+02  0.26501E+02  22818  0.00000E+00      0.000
     815.9900  0.25671E-01  0.78846E-01  0.25671E-01  0.78846E-01  0.12474E-01 -0.31340E+02  0.11340E+03 -0.48003E+02  0.78770E+02 -0.70934E+02 -0.63444E+03 -0.37253E+03  0.00000E+00  0.00000E+00  0.23666E-02  0.12884E+03  0.74533E+02  0.26529E+02  22841  0.00000E+00      0.000
     816.9900  0.66939E-01  0.20310E+00  0.66957E-01  0.20308E+00 -0.20047E-02 -0.31274E+02  0.11360E+03 -0.47937E+02  0.78972E+02 -0.70939E+02 -0.87267E+03 -0.38061E+03  0.00000E+00  0.00000E+00  0.23666E-02  0.12857E+03  0.74535E+02  0.26598E+02  22865  0.00000E+00      0.000
     817.9900 -0.29782E-02  0.15289E+00 -0.29782E-02  0.15289E+00 -0.27397E-01 -0.31276E+02  0.11375E+03 -0.47939E+02  0.79125E+02 -0.70949E+02 -0.73558E+03 -0.38402E+03  0.00000E+00  0.00000E+00  0.23672E-02  0.12841E+03  0.74605E+02  0.26666E+02  22892  0.00000E+00      0.000
     818.9900  0.83767E-02  0.92937E-01  0.83766E-02  0.92937E-01  0.40094E-02 -0.31268E+02  0.11384E+03 -0.47931E+02  0.79218E+02 -0.70938E+02 -0.75331E+03 -0.38622E+03  0.00000E+00  0.00000E+00  0.23672E-02  0.12831E+03  0.74640E+02  0.26708E+02  22915  0.00000E+00      0.000
     819.9900 -0.29347E+00  0.00000E+00 -0.29347E+00  0.00000E+00  0.27620E-01 -0.31558E+02  0.11385E+03 -0.48221E+02  0.79219E+02 -0.70936E+02 -0.46421E+03 -0.37575E+03  0.00000E+00  0.00000E+00  0.23683E-02  0.12860E+03  0.74956E+02  0.26734E+02  22974  0.00000E+00      0.000
     820.9900  0.34752E-01  0.10189E+00  0.34752E-01  0.10189E+00 -0.15369E-01 -0.31526E+02  0.11395E+03 -0.48190E+02  0.79320E+02 -0.70943E+02 -0.58593E+03 -0.37796E+03  0.00000E+00  0.00000E+00  0.23683E-02  0.12847E+03  0.74961E+02  0.26771E+02  23006  0.00000E+00      0.000
